scraped_at,league,team,player,games,wins,losses,saves,holds,hold_points,cg,sho,no_bb_games,win_pct,bf,ip,hits,hr,bb,ibb,hbp,so,wp,bk,runs,er,era,npb_id
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,前田 健太,5,0,2,0,0,0,0,0,0,.000,86,18.2,22,2,13,0,0,14,0,0,10,10,4.82,51655114
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,渡辺 翔太,5,0,0,0,0,0,0,0,0,.000,24,5,8,0,3,0,1,2,0,0,5,5,9.00,23525157
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,伊藤 大晟,2,0,0,0,0,0,0,0,0,.000,6,2,1,0,0,0,0,2,0,0,0,0,0.00,11315152
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,伊藤 樹,8,3,1,1,0,0,0,0,0,.750,183,42,40,3,20,0,2,25,4,0,19,18,3.86,31335152
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,ウレーニャ,1,0,0,0,0,0,0,0,0,.000,18,5,2,0,2,0,0,8,1,0,1,1,1.80,73375152
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,内 星龍,1,0,0,0,0,0,0,0,0,.000,3,1,1,0,0,0,0,0,0,0,0,0,0.00,51555153
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,江原 雅裕,14,0,3,0,0,0,0,0,0,.000,86,18.1,20,3,14,0,1,16,1,0,16,14,6.87,11515150
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,大内 誠弥,10,2,3,0,0,0,0,0,0,.400,205,47.1,50,5,20,0,2,43,4,1,26,20,3.80,41345159
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,岸 孝之,7,2,0,0,0,0,0,0,0,1.000,119,32,21,0,7,0,0,26,2,0,1,1,0.28,91795114
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,九谷 瑠,7,0,0,1,0,0,0,0,0,.000,39,7.2,13,0,2,0,1,9,1,0,9,7,8.22,71775152
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,コントレラス,1,1,0,0,0,0,0,0,0,1.000,9,2,2,0,1,0,0,2,0,0,0,0,0.00,53555152
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,古賀 康誠,8,1,2,0,0,0,0,0,0,.333,168,35.2,45,4,22,0,1,26,0,0,27,26,6.56,31735157
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,古謝 樹,1,1,0,0,0,0,0,0,0,1.000,20,5,2,0,2,0,0,3,0,0,1,0,0.00,21725159
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,今野 龍太,15,1,0,0,0,0,0,0,0,1.000,65,14,17,0,9,0,0,15,1,0,8,5,3.21,21725139
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,酒居 知史,12,0,0,0,0,0,0,0,0,.000,45,11.1,8,1,4,0,0,7,0,0,3,2,1.59,61765134
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,坂井 陽翔,10,4,2,1,0,0,1,0,0,.667,208,49.2,35,4,27,0,2,31,2,1,16,14,2.54,11915159
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,柴田 大地,4,0,0,0,0,0,0,0,0,.000,18,4.1,4,0,1,0,0,4,0,0,3,1,2.08,81985155
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,蕭 齊,8,0,1,0,0,0,0,0,0,.000,51,8.2,9,0,15,0,0,10,1,0,12,3,3.12,23525150
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,宋 家豪,3,0,0,0,0,0,0,0,0,.000,11,2.2,2,0,2,0,0,3,0,0,0,0,0.00,73575132
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,泰 勝利,5,0,0,0,0,0,0,0,0,.000,21,5,1,0,4,0,0,9,1,0,0,0,0.00,61065155
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,瀧中 瞭太,1,0,0,0,0,0,0,0,0,.000,19,4,4,1,2,0,0,2,1,0,1,1,2.25,31235151
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,田中 千晴,5,0,0,1,0,0,0,0,0,.000,20,5,3,0,2,0,0,9,1,0,1,0,0.00,91095157
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,中込 陽翔,15,1,1,0,0,0,0,0,0,.500,54,14.1,7,0,4,0,0,16,0,0,3,2,1.26,31635150
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,中沢 匠磨,11,2,0,1,0,0,0,0,0,1.000,35,9.1,6,1,3,0,0,7,0,0,2,2,1.93,11415152
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,早川 隆久,3,2,1,0,0,0,1,0,0,.667,75,20.2,13,1,1,0,0,25,0,0,6,4,1.74,31835153
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,林 優樹,5,0,0,0,0,0,0,0,0,.000,21,5.2,5,1,0,0,0,7,0,0,3,3,4.76,01605157
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,日當 直喜,19,2,1,10,0,0,0,0,0,.667,80,19,17,2,5,0,3,25,2,0,8,7,3.32,01605159
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,藤井 聖,7,2,2,0,0,0,0,0,0,.500,138,33,35,3,7,0,1,22,0,0,16,10,2.73,71875153
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,藤原 聡大,8,2,0,0,0,0,0,0,0,1.000,101,24,18,2,14,0,0,18,1,0,6,6,2.25,81685152
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,前田 健太,4,3,1,0,0,0,0,0,0,.750,83,20.2,17,1,5,0,1,16,1,0,10,10,4.35,51655114
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,松田 啄磨,10,2,3,0,0,0,0,0,0,.400,129,27.2,36,3,12,0,0,15,1,0,20,20,6.51,73175159
2026-06-03 15:53:56,Pacific,東北楽天ゴールデンイーグルス,渡辺 翔太,6,0,0,0,0,0,0,0,0,.000,20,6,1,0,0,0,0,4,0,0,0,0,0.00,23525157
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,青山 美夏人,2,0,0,0,0,0,0,0,0,.000,10,2,3,0,1,0,0,2,0,0,2,2,9.00,51155157
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,糸川 亮太,9,0,1,0,2,2,0,0,0,.000,50,11.2,13,4,3,0,0,6,0,0,8,8,6.17,11315159
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,岩城 颯空,21,0,1,17,2,2,0,0,0,.000,87,21,18,4,8,0,0,24,0,1,8,8,3.43,91395152
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,上田 大河,6,1,0,0,1,2,0,0,0,1.000,29,6.2,4,0,3,0,0,7,0,0,1,0,0.00,91395159
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,甲斐野 央,22,1,2,1,14,15,0,0,0,.333,80,19.2,14,3,11,0,0,24,0,0,6,6,2.75,51555138
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,黒田 将矢,16,2,0,0,2,4,0,0,0,1.000,59,14,12,0,5,0,1,10,1,0,4,4,2.57,21725155
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,佐藤 隼輔,11,1,1,1,4,5,0,0,0,.500,38,9,6,0,2,0,1,4,1,0,4,1,1.00,41945155
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,佐藤 爽,4,1,0,0,0,0,0,0,0,1.000,81,21,17,2,5,0,1,16,0,0,7,7,3.00,31035150
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,篠原 響,17,1,1,0,12,13,0,0,0,.500,67,16.1,11,1,5,1,1,24,1,0,7,3,1.65,61065150
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,菅井 信也,7,2,2,0,0,0,0,0,0,.500,160,38.1,32,2,15,0,2,20,0,0,13,13,3.05,71075155
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,隅田 知一郎,8,4,2,0,0,0,1,1,0,.667,221,55.1,52,3,8,0,1,48,2,0,20,15,2.44,21025155
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,平良 海馬,8,3,1,0,0,0,1,1,0,.750,201,53,24,1,19,1,3,52,1,0,5,4,0.68,31035136
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,髙橋 光成,8,6,2,0,0,0,2,0,0,.750,220,59.2,35,3,12,1,1,47,0,0,13,8,1.21,71075130
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,武内 夏暉,8,4,2,0,0,0,0,0,0,.667,192,47.2,45,1,10,0,1,41,2,0,18,15,2.83,51255159
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,中村 祐太,8,0,0,0,2,2,0,0,0,.000,37,10,3,0,3,0,0,11,0,0,2,1,0.90,71075139
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,羽田 慎之介,8,1,1,0,1,2,0,0,0,.500,45,8.1,10,0,10,1,2,10,2,1,8,7,7.56,51655155
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,浜屋 将太,18,0,0,0,3,3,0,0,0,.000,61,15,13,0,7,0,0,12,0,0,4,4,2.40,61465151
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,冨士 大和,2,0,0,0,0,0,0,0,0,.000,14,2,7,1,1,0,0,3,0,0,5,5,22.50,91895150
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,堀越 啓太,2,0,0,0,0,0,0,0,0,.000,9,2,3,0,0,0,0,1,0,0,1,1,4.50,31835152
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,豆田 泰志,5,0,0,0,1,1,0,0,0,.000,25,5,10,0,2,0,0,1,1,0,4,4,7.20,23125153
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,Ｅ．ラミレス,4,1,1,0,0,1,0,0,0,.500,17,4,4,1,1,0,0,2,0,0,2,2,4.50,73975150
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,ワイナンス,3,1,1,0,0,0,0,0,0,.500,67,16,14,2,7,0,1,10,0,0,7,7,3.94,23925152
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,渡邉 勇太朗,9,3,3,0,0,0,0,0,0,.500,239,60.1,45,3,17,2,0,45,0,0,20,20,2.98,53155138
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,青山 美夏人,13,0,0,0,0,0,0,0,0,.000,78,17.1,19,4,10,0,0,12,0,0,13,10,5.19,51155157
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,糸川 亮太,1,0,1,0,0,0,0,0,0,.000,7,1,4,0,0,0,0,0,0,0,2,2,18.00,11315159
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,ウィンゲンター,5,1,0,0,0,0,0,0,0,1.000,25,5,5,0,3,0,1,4,0,0,3,0,0.00,53555150
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,上田 大河,6,2,3,0,0,0,0,0,0,.400,149,36.1,39,6,7,0,0,34,0,0,18,17,4.21,91395159
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,上間 永遠,1,0,0,0,0,0,0,0,0,.000,13,3,3,0,0,0,1,1,0,0,0,0,0.00,21325151
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,狩生 聖真,5,0,1,0,0,0,0,0,0,.000,110,21.2,34,2,14,0,1,11,2,1,20,17,7.06,81585150
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,川下 将勲,10,5,2,0,0,0,0,0,0,.714,232,54.1,59,3,19,0,3,31,2,0,22,20,3.31,61565159
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,ゴンザレス,2,0,0,0,0,0,0,0,0,.000,8,2,0,0,2,0,0,2,1,0,1,1,4.50,33535152
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,斎藤 佳紳,1,0,1,0,0,0,0,0,0,.000,7,1,3,1,1,0,0,0,0,0,4,4,36.00,31935152
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,佐々木 健,1,0,0,0,0,0,0,0,0,.000,10,2.2,1,0,2,0,0,1,0,0,0,0,0.00,01005153
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,佐藤 隼輔,9,0,1,0,0,0,0,0,0,.000,38,8.1,12,1,3,0,1,6,0,0,6,6,6.48,41945155
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,佐藤 爽,5,3,0,0,0,0,0,0,0,1.000,101,26.1,17,1,5,0,0,21,0,0,4,4,1.37,31035150
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,菅井 信也,3,1,1,0,0,0,1,0,0,.500,79,19,18,0,8,0,0,7,0,0,5,3,1.42,71075155
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,杉山 遙希,8,5,2,0,0,0,2,0,1,.714,187,48.1,38,3,9,0,1,33,0,0,14,14,2.61,91095159
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,髙橋 光成,1,0,1,0,0,0,0,0,0,.000,23,5,8,0,0,0,0,4,0,0,3,3,5.40,71075130
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,高橋 礼,17,2,0,2,0,0,0,0,0,1.000,90,23,14,1,6,0,1,12,1,0,5,4,1.57,01005136
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,武内 夏暉,1,0,0,0,0,0,0,0,0,.000,10,3,1,0,0,0,0,2,0,0,0,0,0.00,51255159
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,中村 祐太,3,0,0,3,0,0,0,0,0,.000,11,3,1,0,1,0,0,3,0,0,0,0,0.00,71075139
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,成田 晴風,6,0,0,0,0,0,0,0,0,.000,28,5.2,4,0,9,0,1,4,0,0,4,4,6.35,81485159
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,羽田 慎之介,7,0,1,1,0,0,0,0,0,.000,31,7.1,4,2,4,0,1,7,0,0,5,5,6.14,51655155
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,浜屋 将太,1,0,0,0,0,0,0,0,0,.000,4,1,1,0,0,0,0,1,0,0,0,0,0.00,61465151
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,冨士 大和,7,1,5,0,0,0,0,0,0,.167,164,41,33,2,11,0,1,43,1,0,11,9,1.98,91895150
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,ボー・タカハシ,12,1,0,1,0,0,0,0,0,1.000,64,14.2,14,4,7,0,1,11,1,0,8,8,4.91,43045155
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,堀越 啓太,7,0,0,0,0,0,0,0,0,.000,27,6.2,5,0,4,0,0,9,0,0,1,0,0.00,31835152
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,松本 航,8,2,3,0,0,0,0,0,0,.400,154,32.1,45,8,9,0,2,36,1,0,31,29,8.07,81685138
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,豆田 泰志,10,1,0,0,0,0,0,0,0,1.000,38,11.1,3,1,2,0,0,13,0,0,1,1,0.79,23125153
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,三浦 大輝,12,0,0,0,0,0,0,0,0,.000,54,12.1,11,2,7,0,0,9,1,0,7,7,5.11,81885157
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,宮澤 太成,15,1,0,1,0,0,0,0,0,1.000,69,15.2,12,0,8,0,2,14,2,1,3,3,1.72,33335159
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,森脇 亮介,18,3,1,5,0,0,0,0,0,.750,77,18,10,0,9,1,1,22,0,0,2,0,0.00,71875138
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,與座 海人,3,1,1,0,0,0,0,0,0,.500,49,11.2,14,0,0,0,0,8,0,0,1,1,0.77,63165136
2026-06-03 15:53:56,Pacific,埼玉西武ライオンズ,ワイナンス,3,1,0,0,0,0,0,0,0,1.000,65,17.2,10,0,3,0,1,27,1,0,3,0,0.00,23925152
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,東妻 勇輔,1,0,0,0,0,0,0,0,0,.000,14,2,7,0,1,0,0,0,0,0,5,2,9.00,31135138
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,小島 和哉,5,1,4,0,0,0,0,0,0,.200,126,29.1,24,2,10,0,2,17,1,0,13,10,3.07,11515138
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,小野 郁,11,1,0,0,0,1,0,0,0,1.000,52,12.2,11,0,4,0,1,11,1,0,2,2,1.42,51555130
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,唐川 侑己,1,0,1,0,0,0,0,0,0,.000,21,5,5,3,1,0,0,4,0,0,4,4,7.20,21525116
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,河村 説人,1,0,0,0,0,0,0,0,0,.000,22,6,4,0,0,0,0,5,0,0,1,1,1.50,61765153
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,菊地 吏玖,2,0,0,0,0,0,0,0,0,.000,14,3,4,1,2,0,0,0,0,0,2,2,6.00,91595157
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,木村 優人,3,0,1,0,0,0,0,0,0,.000,68,16,14,3,7,0,0,11,1,0,11,10,5.63,71775159
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,坂本 光士郎,7,2,1,0,1,3,0,0,0,.667,31,7,6,0,4,0,0,8,0,0,2,1,1.29,41745138
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,澤田 圭佑,19,1,1,0,9,10,0,0,0,.500,72,18.2,13,1,2,0,0,16,0,0,3,3,1.45,01905134
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,ジャクソン,10,3,5,0,0,0,0,0,0,.375,258,62.2,47,6,25,0,5,64,4,1,26,25,3.59,43745159
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,鈴木 昭汰,20,4,0,1,12,16,0,0,0,1.000,76,19,15,2,6,2,0,22,0,0,4,4,1.89,71275153
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,高野 脩汰,17,1,3,0,4,5,0,0,0,.250,82,19,17,3,7,0,0,21,1,0,10,9,4.26,31035157
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,田中 晴也,8,1,4,0,0,0,0,0,0,.200,195,44,42,5,17,0,3,39,0,0,22,20,4.09,01005157
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,種市 篤暉,2,0,0,0,0,0,0,0,0,.000,28,7.2,6,0,0,0,0,7,0,0,0,0,0.00,71275134
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,中森 俊介,11,1,0,1,5,6,0,0,0,1.000,41,11,7,0,1,0,0,10,0,0,0,0,0.00,31635153
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,西野 勇士,6,1,2,0,0,0,0,0,0,.333,144,34.2,37,5,7,0,0,18,0,0,19,17,4.41,01205118
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,廣池 康志郎,8,2,1,0,0,0,0,0,0,.667,170,41,37,3,8,1,3,32,0,0,16,13,2.85,81685150
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,廣畑 敦也,3,0,0,0,0,0,0,0,0,.000,21,4,7,2,0,0,1,2,0,0,5,3,6.75,41645155
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,益田 直也,13,1,0,0,0,1,0,0,0,1.000,55,13,13,1,4,0,1,8,0,0,6,6,4.15,71675135
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,宮﨑 颯,4,0,0,0,0,0,0,0,0,.000,24,5,6,1,1,0,2,4,1,0,4,4,7.20,73175157
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,毛利 海大,9,2,2,0,0,0,0,0,0,.500,187,45,40,5,14,0,0,30,1,0,19,18,3.60,73175152
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,八木 彬,15,5,0,0,2,7,0,0,0,1.000,86,22.2,13,1,5,0,2,10,0,0,3,3,1.19,23325155
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,横山 陸人,24,0,1,19,2,2,0,0,0,.000,100,24,17,2,10,1,1,19,0,0,6,5,1.88,23125151
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,ロング,16,0,2,0,7,7,0,0,0,.000,95,22.2,24,3,4,0,1,13,0,0,14,12,4.76,03905152
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,秋山 正雲,8,3,1,0,0,0,0,0,0,.750,163,36.2,37,4,16,0,0,30,1,0,17,16,3.93,71175155
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,東妻 勇輔,16,1,1,1,0,0,0,0,0,.500,80,21.1,11,1,6,1,2,26,2,0,4,3,1.27,31135138
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,石川 柊太,9,1,5,0,0,0,0,0,0,.167,189,43.2,45,2,16,0,0,34,2,0,24,18,3.71,61165139
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,石垣 元気,6,0,0,0,0,0,0,0,0,.000,30,5,5,0,10,0,1,11,0,0,5,5,9.00,61165152
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,奥村 頼人,2,0,0,0,0,0,0,0,0,.000,8,2,1,0,2,0,0,3,0,0,0,0,0.00,21525152
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,小島 和哉,3,0,1,0,0,0,0,0,0,.000,69,16.1,14,1,8,0,0,19,1,0,5,5,2.76,11515138
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,小野 郁,8,0,1,1,0,0,0,0,0,.000,39,8,12,0,4,0,2,5,0,0,6,6,6.75,51555130
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,カスティーヨ,1,0,1,0,0,0,0,0,0,.000,6,1,1,0,2,0,0,1,0,0,2,0,0.00,03305152
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,唐川 侑己,7,3,3,0,0,0,0,0,0,.500,140,36,29,5,4,0,1,26,2,0,15,15,3.75,21525116
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,河村 説人,10,3,2,0,0,0,0,0,0,.600,209,51,47,3,16,0,1,32,1,0,17,16,2.82,61765153
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,菊地 吏玖,15,2,1,0,0,0,0,0,0,.667,96,19.2,20,0,9,0,2,18,4,0,15,7,3.20,91595157
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,木村 優人,2,0,0,0,0,0,0,0,0,.000,26,7,4,0,1,0,0,6,1,0,0,0,0.00,71775159
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,坂井 遼,13,1,0,1,0,0,0,0,0,1.000,78,17,16,1,12,1,0,12,2,0,7,6,3.18,41945150
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,坂本 光士郎,7,1,1,1,0,0,0,0,0,.500,31,8,5,0,3,0,1,5,0,0,2,2,2.25,41745138
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,髙橋 快秀,10,0,0,2,0,0,0,0,0,.000,47,11,6,0,7,0,0,7,0,0,1,0,0.00,11215152
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,種市 篤暉,2,1,0,0,0,0,0,0,0,1.000,27,8,2,0,1,0,0,13,0,0,0,0,0.00,71275134
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,中村 亮太,8,0,1,1,0,0,0,0,0,.000,132,29.2,34,2,8,0,2,30,2,0,18,16,4.85,11615153
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,中森 俊介,7,0,1,0,0,0,0,0,0,.000,27,7,4,1,2,0,0,3,1,0,3,2,2.57,31635153
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,中山 優人,3,0,0,0,0,0,0,0,0,.000,10,3,1,0,0,0,0,0,0,0,0,0,0.00,71475152
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,長島 幸佑,3,0,0,0,0,0,0,0,0,.000,22,4.2,7,1,3,0,0,4,1,0,5,5,9.64,51655150
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,西野 勇士,3,0,0,0,0,0,0,0,0,.000,50,13,9,0,3,0,0,8,0,0,1,1,0.69,01205118
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,早坂 響,1,0,0,0,0,0,0,0,0,.000,6,1,0,0,2,0,1,0,0,0,0,0,0.00,91695159
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,廣畑 敦也,6,0,0,0,0,0,0,0,0,.000,46,10.1,12,1,3,0,0,11,2,0,7,5,4.35,41645155
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,冨士 隼斗,2,1,1,0,0,0,0,0,0,.500,26,6,7,0,2,0,0,3,0,0,3,3,4.50,01605152
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,宮﨑 颯,10,2,0,0,0,0,0,0,0,1.000,64,13,19,0,7,0,0,15,1,0,9,8,5.54,73175157
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,本前 郁也,13,2,2,0,0,0,0,0,0,.500,73,18.1,17,1,3,0,2,12,0,0,6,5,2.45,13115151
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,森 遼大朗,9,1,4,0,0,0,0,0,0,.200,187,41.2,49,3,18,0,2,36,3,0,30,28,6.05,61865136
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,八木 彬,4,0,0,0,0,0,0,0,0,.000,43,9.2,11,0,2,0,0,9,0,0,3,3,2.79,23325155
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,大聖,6,0,1,0,0,0,0,0,0,.000,30,6,11,1,1,1,0,4,0,0,5,5,7.50,63165152
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,吉川 悠斗,5,1,0,0,0,0,0,0,0,1.000,55,14,11,0,3,0,0,14,0,0,3,3,1.93,83385157
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,ラドニー,2,0,0,0,0,0,0,0,0,.000,7,2,1,0,0,0,0,2,0,0,0,0,0.00,83785152
2026-06-03 15:53:56,Pacific,千葉ロッテマリーンズ,ロング,1,0,0,0,0,0,0,0,0,.000,12,3,1,0,3,0,0,3,0,0,0,0,0.00,03905152
